"MB_CODE_2011","LGA_CODE_2011","LGA_NAME_2011","STATE_CODE_2011","STATE_NAME_2011","AREA_ALBERS_SQKM"
"80018200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0567009
"80018210000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0390899
"80018220000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0589726
"80018231000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0334119
"80018232000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0202366
"80018240000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0403754
"80018250000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0399471
"80018261000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0217903
"80018262000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0223572
"80018263000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0200098
"80018270000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0595238
"80018281000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0370242
"80018282000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0275712
"80018290000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0563451
"80018300000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0750055
"80018310000","89399","Unincorporated ACT","8","Australian Capital Territory",0.058207
"80018320000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0674612
"80018330000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0509599
"80018340000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0437791
"80018350000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0419932
"80018360000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0635834
"80018370000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0355386
"80018380000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0485293
"80018390000","89399","Unincorporated ACT","8","Australian Capital Territory",0.734902
"80018400000","89399","Unincorporated ACT","8","Australian Capital Territory",0.939683
"80018410000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0797808
"80018420000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0435108
"80018430000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0643549
"80018440000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0308184
"80018450000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0219555
"80018460000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0336342
"80018470000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00273929
"80018481000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0250637
"80018482000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0130321
"80018490000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00306818
"80018500000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0945092
"80018510000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0499373
"80018520000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0158371
"80018530000","89399","Unincorporated ACT","8","Australian Capital Territory",0.148181
"80018540000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0152944
"80018550000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0133679
"80018560000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0131147
"80018570000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0252352
"80018581000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0364155
"80018582000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0171806
"80018583000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0329123
"80018584000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0306761
"80018591000","89399","Unincorporated ACT","8","Australian Capital Territory",0.104059
"80018592000","89399","Unincorporated ACT","8","Australian Capital Territory",0.131096
"80018593000","89399","Unincorporated ACT","8","Australian Capital Territory",0.160806
"80018594000","89399","Unincorporated ACT","8","Australian Capital Territory",0.102396
"80018595000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0356366
"80018596000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0599468
"80018597000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0300178
"80018598000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0238939
"80018599000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0343086
"80018601000","89399","Unincorporated ACT","8","Australian Capital Territory",0.050937
"80018602000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0233814
"80018603000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0376129
"80018604000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0574044
"80018605000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0805243
"80018606000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0252614
"80018610000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0215633
"80018620000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0232446
"80018630000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0162272
"80018640000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0165216
"80018650000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0226291
"80018660000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0145001
"80018670000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00895381
"80018680000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0275993
"80018690000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0527931
"80018700000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0254585
"80018710000","89399","Unincorporated ACT","8","Australian Capital Territory",0.113929
"80018720000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0306681
"80018730000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0117896
"80018740000","89399","Unincorporated ACT","8","Australian Capital Territory",0.118878
"80018750000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0755935
"80018760000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0342076
"80018770000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0651607
"80018780000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0106403
"80018790000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0141545
"80018800000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0088156
"80018810000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0338839
"80018830000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0116391
"80018840000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00673398
"80018850000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0988219
"80018860000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0639324
"80018870000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00695023
"80018880000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0332774
"80018890000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0690744
"80018900000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0638056
"80018910000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0491666
"80018920000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0874664
"80018930000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0177583
"80018940000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00259565
"80018950000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00621281
"80018961000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00778725
"80018962000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00476945
"80018963000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00800864
"80018971000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00618576
"80018972000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0039646
"80018981000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0149087
"80018982000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00372998
"80018991000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0232672
"80018992000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0108098
"80019000000","89399","Unincorporated ACT","8","Australian Capital Territory",0.106922
"80019010000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00944194
"80019060000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00622886
"80019070000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0062417
"80019080000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0141817
"80019090000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0075365
"80019100000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0162083
"80019110000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00653846
"80019120000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0247431
"80019131000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0248059
"80019132000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0213691
"80019133000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00860868
"80019140000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0439498
"80019150000","89399","Unincorporated ACT","8","Australian Capital Territory",0.021097
"80019160000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0117956
"80019170000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00862832
"80019181000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0312986
"80019182000","89399","Unincorporated ACT","8","Australian Capital Territory",0.015763
"80019190000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0192607
"80019200000","89399","Unincorporated ACT","8","Australian Capital Territory",0.00708471
"80019211000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0273031
"80019212000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0726254
"80019221000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0215347
"80019222000","89399","Unincorporated ACT","8","Australian Capital Territory",0.0270236
